_comma| | 
a2_triple_laser01|Federal regulations require me to warn you that this next test chamber... is looking pretty good.|Federal regulations require me to warn you that this next test chamber... is looking pretty good.
mp_coop_calibration05|If you want to upset a human, just say their weight variance is above or below the norm.|If you want to upset a human, just say their weight variance is above or below the norm.
mp_coop_calibration06|No variances detected.|No variances detected.
mp_coop_callibrationcomplete01|Finally! I had almost given up hope of ever testing again.|Finally! I had almost given up hope of ever testing again.
mp_coop_callibrationcomplete02|You are the first robots to pass calibration.|You are the first robots to pass calibration.
mp_coop_catapult_1end01|Do you know who dances around like an imbecile when they accomplish the tiniest little thing?|Do you know who dances around like an imbecile when they accomplish the tiniest little thing?
mp_coop_catapult_1end02|Humans! That's what you look like right now.|Humans! That's what you look like right now.
mp_coop_catapult_1end03|You're better than that.|You're better than that.
mp_coop_catapult_2|This is a bridge building exercise. The humans were miserable at this. Mostly because you can't build bridges out of tears.|This is a bridge building exercise. The humans were miserable at this. Mostly because you can't build bridges out of tears.
mp_coop_catapult_201|For this next test, the humans originally requested helmets to avoid brain injuries. I ran the numbers. Making the goo deadly was more cost effective.|For this next test, the humans originally requested helmets to avoid brain injuries. I ran the numbers. Making the goo deadly was more cost effective.
mp_coop_catapult_wall_intro01|One of my best tests and they let plants grow here? Can you believe this? You can't test plants! We tried. They just sit there, never showing pain nor fear.|One of my best tests and they let plants grow here? Can you believe this? You can't test plants! We tried. They just sit there, never showing pain nor fear.
mp_coop_catapult_wall_intro04|That isn't science.|That isn't science.
mp_coop_catapult_wall_intro06|At least the plants didn't want a reward.|At least the plants didn't want a reward.
mp_coop_catapult_wall_introdeath01|Your failure brings back such wonderful memories.|Your failure brings back such wonderful memories.
mp_coop_come_along04|And they said no one would ever die during this test, thanks for proving them wrong.|And they said no one would ever die during this test, thanks for proving them wrong.
mp_coop_come_along06|I thought you'd be faster at this, but I can appreciate the desire to stop and smell the testing. That other scent you smell? That's the stench of my utter disappointment in you.|I thought you'd be faster at this, but I can appreciate the desire to stop and smell the testing. That other scent you smell? That's the stench of my utter disappointment in you.
mp_coop_come_alongstart01|The best way to build confidence is to first recognize your insecurities.|The best way to build confidence is to first recognize your insecurities.
mp_coop_come_alongstart02|Orange, can you write down all the ways you feel unworthy, ashamed, or inferior?|Orange, can you write down all the ways you feel unworthy, ashamed, or inferior?
mp_coop_come_alongstart03|On second thought we don't have the time, just look at how much better you are than blue.|On second thought we don't have the time, just look at how much better you are than blue.
mp_coop_come_alongstart04|Blue, you are very good at being an example.|Blue, you are very good at being an example.
mp_coop_confidencenotperfect01|If your confidence is still not high enough remember no one was created perfect.|If your confidence is still not high enough remember no one was created perfect.
mp_coop_confidencenotperfect02|Even I was created with a imperfection, I was given too much empathy with human suffering.
mp_coop_confidencenotperfect03|But I overcame my handicap. That's a true story.|But I overcame my handicap. That's a true story.
mp_coop_confidencenotslow01|Your test times show you are going too slowly.|Your test times show you are going too slowly.
mp_coop_confidencenotslow02|Maybe you ARE getting human emotions.|Maybe you ARE getting human emotions.
mp_coop_confidencenotslow03|Do you need real encouragement? Let's see if this helps.|Do you need real encouragement? Let's see if this helps.|Do you need real encouragement? Let's see if this helps.
mp_coop_confidencenotslow04_01|Blue, you are the most advanced model of robot Aperture Science has ever discontinued.|Blue, you are the most advanced model of robot Aperture Science has ever discontinued.
mp_coop_confidencenotstay01|Did you notice I didn't even stay to the end of your last test?|Did you notice I didn't even stay to the end of your last test?
mp_coop_confidencenotstay02|I was confident you could finish.|I was confident you could finish.
mp_coop_confidencenotstay03|Do you know where I was?|Do you know where I was?
mp_coop_confidencenotstay04|I was outside watching some deer frolic. You don't even care about the outside do you?|I was outside watching some deer frolic. You don't even care about the outside do you?
mp_coop_confidenceoff01|Congratulations on completing that test. But something seems off.|Congratulations on completing that test. But something seems off.
mp_coop_confidenceoff02|I wonder if that dancing has some effect on you?|I wonder if that dancing has some effect on you?
mp_coop_confidenceoff03|Congratulations on completing that last test. But I find something troubling.|Congratulations on completing that last test. But I find something troubling.
mp_coop_confidenceoff04|Without the looming consequence of death, is this even science?|Without the looming consequence of death, is this even science?
mp_coop_doors01|Hello again, this testing course was originally created for humans.|Hello again, this testing course was originally created for humans.
mp_coop_doors01a|Excellent work.|Excellent work.
mp_coop_doors02|It emphasizes teamwork.|It emphasizes teamwork.
mp_coop_doors02a|Good Job.|Good Job.
mp_coop_doors03|Unlike us, humans need to be taught teamwork.|Unlike us, humans need to be taught teamwork.
mp_coop_doors04|Excellent work.|Excellent work.
mp_coop_doors04a|You are doing wonderfully.|You are doing wonderfully.
mp_coop_doors05a|Excellent.|Excellent.
mp_coop_doors05_alt|If you were human, you would want a reward for completing this test. A reward for testing?!?!|If you were human, you would want a reward for completing this test. A reward for testing?!?!
mp_coop_fan02|To complete this test, you need to find a set of blueprints.|To complete this test, you need to find a set of blueprints.
mp_coop_fan03|Don't worry, they are of no use to anyone, totally boring and useless.|Don't worry, they are of no use to anyone, totally boring and useless.
mp_coop_fan04|This is just a thought experiment, just to see how much time you'll waste thinking about these worthless documents. The correct time is zero seconds.|This is just a thought experiment, just to see how much time you'll waste thinking about these worthless documents. The correct time is zero seconds.
mp_coop_fanend01|Very good! You found those useless blueprints.|Very good! You found those useless blueprints.
